date,marketcap,pricetobook,pricetoearnings,dividendyield,earningsyield,Quarter,nopat,freecashflow,roe,ebitdagrowth,ebitdamargin,cashdividendspershare,bookvaluepershare,capex,currentratio,debttoequity,epsgrowth,investedcapitalgrowth,fcffgrowth,finleverage,netincomegrowth,roa,revenuegrowth,basiceps,operatingrevenue,ebitda,totalassets,totalliabilities,debt,netincome,netcashfromoperatingactivities,netcashfrominvestingactivities,netcashfromfinancingactivities,longterminvestments,one_yr_monthly_beta
13/09/2018,1.63E+11,3.5475,13.5985,0.015393,0.073537,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
12/09/2018,1.62E+11,3.5087,13.4499,0.015563,0.07435,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
11/09/2018,1.62E+11,3.5132,13.4671,0.015543,0.074255,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
10/09/2018,1.64E+11,3.5478,13.5998,0.015391,0.073531,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
07/09/2018,1.64E+11,3.5571,13.6354,0.015351,0.073339,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
06/09/2018,1.63E+11,3.5343,13.5482,0.01545,0.073811,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
05/09/2018,1.62E+11,3.5218,13.5002,0.015505,0.074073,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
04/09/2018,1.64E+11,3.5532,13.6206,0.015368,0.073418,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
31/08/2018,1.65E+11,3.5907,13.7644,0.015207,0.072651,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
30/08/2018,1.65E+11,3.5875,13.7521,0.015221,0.072716,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
29/08/2018,1.66E+11,3.6045,13.8172,0.015149,0.072373,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
28/08/2018,1.66E+11,3.6087,13.8332,0.015132,0.07229,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
27/08/2018,1.66E+11,3.6007,13.8025,0.015165,0.072451,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
24/08/2018,1.65E+11,3.5878,13.7534,0.015219,0.07271,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
23/08/2018,1.65E+11,3.5901,13.762,0.01521,0.072664,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
22/08/2018,1.65E+11,3.5882,13.7546,0.015218,0.072703,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
21/08/2018,1.66E+11,3.6026,13.8099,0.015157,0.072412,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
20/08/2018,1.65E+11,3.5898,13.7607,0.015211,0.072671,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.018
17/08/2018,1.66E+11,3.6055,13.8209,0.015145,0.072354,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
16/08/2018,1.66E+11,3.6055,13.8209,0.015145,0.072354,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
15/08/2018,1.67E+11,3.6173,13.8664,0.015095,0.072117,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
14/08/2018,1.67E+11,3.6141,13.8541,0.015109,0.072181,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
13/08/2018,1.66E+11,3.5939,13.7767,0.015194,0.072586,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
10/08/2018,1.66E+11,3.6119,13.8455,0.015118,0.072226,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
09/08/2018,1.69E+11,3.6593,14.0274,0.014922,0.071289,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
08/08/2018,1.68E+11,3.6536,14.0052,0.014946,0.071402,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
07/08/2018,1.72E+11,3.7363,14.3223,0.014615,0.069821,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
06/08/2018,1.71E+11,3.7164,14.2461,0.014693,0.070195,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
03/08/2018,1.69E+11,3.6571,14.0188,0.014931,0.071333,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
02/08/2018,1.67E+11,3.6141,13.8541,0.015109,0.072181,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
01/08/2018,1.67E+11,3.6212,13.8811,0.015079,0.07204,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
31/07/2018,1.68E+11,3.6401,13.9536,0.015001,0.071666,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
30/07/2018,1.66E+11,3.6103,13.8394,0.015125,0.072258,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
27/07/2018,1.66E+11,3.61,13.8381,0.015126,0.072264,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
26/07/2018,1.68E+11,3.6385,13.9475,0.015008,0.071697,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
25/07/2018,1.64E+11,3.5638,13.6612,0.015322,0.0732,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
24/07/2018,1.64E+11,3.5484,13.6022,0.015389,0.073517,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
23/07/2018,1.64E+11,3.5609,13.6501,0.015335,0.073259,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
20/07/2018,1.65E+11,3.5734,13.6981,0.015281,0.073003,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
19/07/2018,1.66E+11,3.5943,13.7779,0.015192,0.07258,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
18/07/2018,1.64E+11,3.5481,13.601,0.01539,0.073524,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,1.143
17/07/2018,1.63E+11,3.5356,13.5531,0.015444,0.073784,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
16/07/2018,1.63E+11,3.5324,13.5408,0.015458,0.073851,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
13/07/2018,1.63E+11,3.526,13.5162,0.015487,0.073985,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
12/07/2018,1.60E+11,3.4699,13.3012,0.015737,0.075181,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
11/07/2018,1.60E+11,3.4632,13.2754,0.015767,0.075327,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
10/07/2018,1.57E+11,3.3987,13.0284,0.016066,0.076755,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
09/07/2018,1.57E+11,3.3984,13.0272,0.016068,0.076763,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
06/07/2018,1.55E+11,3.3587,12.8748,0.016258,0.077671,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
05/07/2018,1.54E+11,3.3497,12.8404,0.015719,0.077879,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
03/07/2018,1.52E+11,3.3083,12.6819,0.015916,0.078852,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
02/07/2018,1.54E+11,3.3494,12.8392,0.015721,0.077887,Q3-2018,12543673722,4904673722,0.257292,0.052281,0.302749,1.68,30.7664,4159000000,0.8771,0.4623,0.400353,0.127826,-0.501078,0.3074,0.332056,0.130644,0.043351,7.99,57906000000,17531000000,98792000000,47584000000,23673000000,12512000000,14012000000,-5964000000,-8148000000,3155000000,0.9096
29/06/2018,1.55E+11,3.4292,13.4955,0.015799,0.074099,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
28/06/2018,1.55E+11,3.4279,13.4903,0.015805,0.074127,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
27/06/2018,1.54E+11,3.4014,13.386,0.015928,0.074705,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
26/06/2018,1.54E+11,3.4112,13.4247,0.015882,0.07449,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
25/06/2018,1.54E+11,3.4175,13.4491,0.015853,0.074354,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
22/06/2018,1.57E+11,3.4793,13.6925,0.015572,0.073033,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
21/06/2018,1.56E+11,3.4646,13.6346,0.015638,0.073343,Q2-2018,12042986557,5849986557,0.245745,0.007032,0.301936,1.62,29.9013,3744000000,0.852,0.4957,0.304348,0.101583,-0.379947,0.3199,0.238397,0.125713,0.024793,7.54,56916000000,17185000000,97943000000,48142000000,24684000000,11927000000,14433000000,-5526000000,-8792000000,3148000000,0.9096
